,Class,duration,key,salience
5022,drilling,4.0,1/drilling/180128-4-0-0,1
823,drilling,4.0,1/drilling/78360-4-0-4,1
2461,street_music,4.000000000000001,1/street_music/74226-9-0-7,1
6298,drilling,4.0,1/drilling/104625-4-0-53,1
2971,street_music,4.0,1/street_music/182103-9-0-0,1
7026,drilling,4.0,1/drilling/74965-4-1-1,1
4701,air_conditioner,4.0,1/air_conditioner/121286-0-0-2,1
6394,drilling,4.0,1/drilling/130961-4-1-1,1
7994,jackhammer,4.0,1/jackhammer/105029-7-2-3,1
8492,engine_idling,4.0,1/engine_idling/39856-5-0-26,1
3720,drilling,4.0,1/drilling/151005-4-0-1,1
4313,street_music,4.0,1/street_music/39968-9-0-173,1
636,car_horn,4.0,1/car_horn/24074-1-0-7,1
4105,jackhammer,4.0,1/jackhammer/22883-7-17-2,1
1871,air_conditioner,4.0,1/air_conditioner/146690-0-0-93,1
3348,jackhammer,4.0,1/jackhammer/62837-7-1-61,1
2568,engine_idling,4.0,1/engine_idling/94710-5-0-3,1
7711,engine_idling,3.732548000000001,1/engine_idling/50668-5-7-0,1
6005,engine_idling,4.0,1/engine_idling/39884-5-0-7,1
919,engine_idling,4.0,1/engine_idling/102857-5-0-6,1
121,gun_shot,3.1458869999999983,1/gun_shot/122690-6-0-0,1
7557,drilling,4.0,1/drilling/180134-4-2-6,1
6179,engine_idling,4.0,1/engine_idling/78651-5-0-9,1
5933,jackhammer,4.0,1/jackhammer/30206-7-0-21,1
6080,engine_idling,4.0,1/engine_idling/62564-5-0-5,1
7223,jackhammer,4.0,1/jackhammer/125678-7-1-5,1
998,street_music,4.0,1/street_music/136558-9-1-21,1
5866,air_conditioner,4.0,1/air_conditioner/204240-0-0-15,1
5432,jackhammer,4.0,1/jackhammer/90013-7-0-3,1
8315,drilling,3.235194,1/drilling/180029-4-2-0,1
603,gun_shot,2.0832680000000003,1/gun_shot/197318-6-6-0,1
1253,jackhammer,4.0,1/jackhammer/178261-7-3-2,1
1103,jackhammer,3.7327499999999993,1/jackhammer/162134-7-1-0,1
4660,siren,4.0,1/siren/111671-8-0-21,1
8174,siren,4.0,1/siren/157866-8-0-3,1
1350,air_conditioner,4.0,1/air_conditioner/189982-0-0-27,1
6084,engine_idling,4.0,1/engine_idling/62564-5-0-9,1
2357,gun_shot,2.17,1/gun_shot/37236-6-0-0,1
1751,engine_idling,4.0,1/engine_idling/106015-5-0-14,1
5892,air_conditioner,4.0,1/air_conditioner/204240-0-0-9,1
3738,engine_idling,4.0,1/engine_idling/154758-5-0-13,1
8067,drilling,4.0,1/drilling/137815-4-0-1,1
5019,drilling,4.000000000000013,1/drilling/180125-4-3-22,1
5164,engine_idling,4.0,1/engine_idling/23219-5-1-2,1
5590,jackhammer,4.0,1/jackhammer/131918-7-0-2,1
1146,jackhammer,4.0,1/jackhammer/162134-7-7-0,1
3404,drilling,2.532741000000001,1/drilling/69598-4-5-0,1
5427,engine_idling,4.0,1/engine_idling/89724-5-0-4,1
7372,siren,4.0,1/siren/157868-8-0-5,1
6189,engine_idling,4.0,1/engine_idling/83680-5-0-0,1
1404,engine_idling,4.0,1/engine_idling/200786-5-1-1,1
124,street_music,4.0,1/street_music/124489-9-0-16,1
4379,air_conditioner,4.000000000000004,1/air_conditioner/55018-0-0-44,1
4606,jackhammer,4.0,1/jackhammer/104998-7-2-6,1
4495,engine_idling,4.000000000000004,1/engine_idling/81068-5-1-0,1
2581,street_music,4.0,1/street_music/96475-9-0-9,1
7389,drilling,4.000000000000002,1/drilling/161129-4-0-13,1
1922,engine_idling,4.0,1/engine_idling/152908-5-0-3,1
1858,air_conditioner,4.0,1/air_conditioner/146690-0-0-165,1
4649,siren,3.9999999999999987,1/siren/111671-8-0-11,1
6301,drilling,4.0,1/drilling/104625-4-0-66,1
4912,street_music,4.0,1/street_music/178099-9-0-1,1
1693,drilling,4.0,1/drilling/99192-4-0-28,1
8158,siren,4.0,1/siren/157866-8-0-13,1
6513,street_music,4.0,1/street_music/157940-9-0-2,1
2165,air_conditioner,4.0,1/air_conditioner/189991-0-0-7,1
5517,street_music,4.0,1/street_music/115243-9-0-16,1
1965,siren,4.0,1/siren/159743-8-0-0,1
8514,drilling,4.0,1/drilling/50414-4-0-0,1
6726,air_conditioner,4.0,1/air_conditioner/189987-0-0-3,1
6966,siren,4.0,1/siren/62878-8-0-0,1
1053,engine_idling,3.999999999999997,1/engine_idling/15544-5-0-1,1
6776,engine_idling,4.0,1/engine_idling/201988-5-0-7,1
3316,jackhammer,4.0,1/jackhammer/62837-7-1-1,1
8716,jackhammer,2.96627,1/jackhammer/98859-7-0-0,1
7211,jackhammer,4.0,1/jackhammer/125678-7-0-3,1
5993,engine_idling,4.0,1/engine_idling/39854-5-1-0,1
1782,engine_idling,4.0,1/engine_idling/113201-5-0-1,1
1864,air_conditioner,4.0,1/air_conditioner/146690-0-0-43,1
5225,drilling,4.0,1/drilling/50413-4-0-1,1
4782,siren,4.0,1/siren/156869-8-0-7,1
3374,drilling,4.0,1/drilling/63095-4-1-18,1
3381,drilling,4.0,1/drilling/63095-4-1-6,1
5423,engine_idling,3.9999999999999987,1/engine_idling/89724-5-0-0,1
3988,engine_idling,4.0,1/engine_idling/176638-5-0-1,1
8404,jackhammer,4.000000000000006,1/jackhammer/188823-7-5-0,1
3622,drilling,4.0,1/drilling/14110-4-0-1,1
7396,drilling,4.0,1/drilling/161129-4-0-4,1
4013,air_conditioner,4.0,1/air_conditioner/185709-0-0-6,1
5264,gun_shot,3.1657990000000003,1/gun_shot/7066-6-1-0,1
2676,air_conditioner,4.0,1/air_conditioner/13230-0-0-14,1
5010,drilling,4.0,1/drilling/180125-4-2-1,1
635,car_horn,4.0,1/car_horn/24074-1-0-6,1
4580,jackhammer,4.0,1/jackhammer/104998-7-15-9,1
825,drilling,4.0,1/drilling/78360-4-0-6,1
3573,drilling,4.0,1/drilling/128607-4-1-0,1
7962,engine_idling,4.0,1/engine_idling/103249-5-0-9,1
378,engine_idling,4.0,1/engine_idling/17592-5-1-0,1
8723,jackhammer,4.0,1/jackhammer/98859-7-2-5,1
5440,jackhammer,4.0,1/jackhammer/90013-7-1-3,1
4537,air_conditioner,4.0,1/air_conditioner/100852-0-0-22,1
7553,drilling,4.0,1/drilling/180134-4-2-19,1
3166,drilling,4.0,1/drilling/29721-4-0-14,1
5418,air_conditioner,4.0,1/air_conditioner/85569-0-0-9,1
7963,jackhammer,3.9999999999999982,1/jackhammer/105029-7-0-0,1
3195,jackhammer,3.9999999999999933,1/jackhammer/31884-7-1-2,1
4943,jackhammer,4.0,1/jackhammer/178260-7-3-8,1
7235,jackhammer,4.0,1/jackhammer/125678-7-2-8,1
5479,street_music,4.0,1/street_music/108638-9-0-4,1
8080,drilling,4.0,1/drilling/14111-4-0-2,1
3925,jackhammer,3.0905369999999976,1/jackhammer/171305-7-18-0,1
7675,street_music,4.0,1/street_music/39967-9-0-78,1
2943,engine_idling,4.000000000000004,1/engine_idling/17853-5-0-3,1
664,engine_idling,4.0,1/engine_idling/44736-5-0-0,1
5155,engine_idling,4.0,1/engine_idling/23219-5-0-3,1
1232,street_music,4.0,1/street_music/172519-9-0-49,1
8368,street_music,4.000000000000004,1/street_music/185374-9-0-33,1
2750,engine_idling,4.0,1/engine_idling/144068-5-4-4,1
2119,drilling,4.0,1/drilling/180126-4-1-2,1
2147,air_conditioner,4.0,1/air_conditioner/189023-0-0-11,1
4680,street_music,4.0,1/street_music/115239-9-0-5,1
2025,street_music,4.0,1/street_music/168713-9-0-82,1
4591,jackhammer,4.0,1/jackhammer/104998-7-17-4,1
4869,street_music,4.0,1/street_music/172460-9-0-101,1
4622,jackhammer,4.0,1/jackhammer/104998-7-9-9,1
893,engine_idling,4.0,1/engine_idling/102857-5-0-1,1
6710,air_conditioner,4.0,1/air_conditioner/189981-0-0-13,1
6310,siren,4.0,1/siren/105289-8-1-0,1
6112,drilling,4.0,1/drilling/66623-4-0-3,1
3515,car_horn,4.0,1/car_horn/9674-1-0-1,1
7434,drilling,2.4263299999999965,1/drilling/167702-4-4-0,1
6836,street_music,4.0,1/street_music/21683-9-0-45,1
217,engine_idling,4.0,1/engine_idling/146186-5-0-6,1
7277,drilling,4.0,1/drilling/139000-4-0-1,1
1591,drilling,4.0,1/drilling/74922-4-0-2,1
4627,street_music,4.0,1/street_music/105425-9-0-14,1
3868,air_conditioner,4.0,1/air_conditioner/166942-0-0-1,1
2857,jackhammer,4.0,1/jackhammer/165039-7-2-0,1
2497,drilling,4.0,1/drilling/76086-4-0-17,1
7948,engine_idling,4.0,1/engine_idling/103249-5-0-13,1
7440,drilling,2.9333229999999944,1/drilling/167702-4-9-0,1
4549,air_conditioner,4.0,1/air_conditioner/100852-0-0-6,1
4125,jackhammer,4.0,1/jackhammer/22883-7-39-0,1
3747,engine_idling,4.0,1/engine_idling/154758-5-0-21,1
1464,car_horn,4.0,1/car_horn/28808-1-0-10,1
8255,air_conditioner,4.0,1/air_conditioner/165454-0-0-4,1
1330,jackhammer,4.0,1/jackhammer/188813-7-11-1,1
8085,drilling,4.000000000000001,1/drilling/14111-4-0-7,1
3749,engine_idling,4.0,1/engine_idling/154758-5-0-4,1
1467,car_horn,4.0,1/car_horn/28808-1-0-3,1
5510,engine_idling,4.0,1/engine_idling/111386-5-1-4,1
7366,siren,4.0,1/siren/157868-8-0-24,1
6452,air_conditioner,4.0,1/air_conditioner/146845-0-0-22,1
3535,jackhammer,4.0,1/jackhammer/110621-7-0-2,1
4382,air_conditioner,4.0,1/air_conditioner/55018-0-0-84,1
716,drilling,4.0,1/drilling/55020-4-0-2,1
620,street_music,4.0,1/street_music/21684-9-0-50,1
4009,air_conditioner,4.0,1/air_conditioner/185709-0-0-2,1
8087,street_music,4.0,1/street_music/14385-9-0-11,1
7452,drilling,2.2735279999999705,1/drilling/168037-4-7-0,1
581,street_music,4.0,1/street_music/194732-9-0-171,1
381,engine_idling,4.000000000000002,1/engine_idling/17592-5-1-3,1
3179,air_conditioner,3.9999999999999987,1/air_conditioner/30204-0-0-12,1
5922,jackhammer,4.0,1/jackhammer/30206-7-0-11,1
4275,drilling,4.0,1/drilling/29722-4-0-4,1
5742,drilling,4.0,1/drilling/166931-4-0-0,1
8105,street_music,4.0,1/street_music/145390-9-0-7,1
45,engine_idling,4.0,1/engine_idling/103258-5-0-4,1
5236,air_conditioner,4.0,1/air_conditioner/60846-0-0-2,1
5863,air_conditioner,4.0,1/air_conditioner/204240-0-0-12,1
3634,engine_idling,3.9999999999999982,1/engine_idling/144007-5-0-18,1
495,jackhammer,4.0,1/jackhammer/180937-7-2-8,1
554,street_music,4.0,1/street_music/191431-9-0-30,1
3571,drilling,4.0,1/drilling/128607-4-0-3,1
4571,jackhammer,4.0,1/jackhammer/104998-7-11-0,1
8606,engine_idling,4.0,1/engine_idling/62567-5-0-9,1
7651,jackhammer,3.953678,1/jackhammer/33340-7-3-0,1
4377,air_conditioner,4.0,1/air_conditioner/55018-0-0-26,1
7229,jackhammer,4.0,1/jackhammer/125678-7-2-2,1
7001,drilling,3.9999999999999982,1/drilling/71529-4-1-3,1
7197,siren,4.0,1/siren/117181-8-0-8,1
1061,engine_idling,4.0,1/engine_idling/15544-5-0-17,1
711,drilling,4.0,1/drilling/55020-4-0-10,1
5945,jackhammer,4.0,1/jackhammer/30206-7-0-32,1
3315,jackhammer,4.0,1/jackhammer/62837-7-0-9,1
8530,car_horn,4.0,1/car_horn/54187-1-0-0,1
7369,siren,4.0,1/siren/157868-8-0-27,1
3668,drilling,4.0,1/drilling/144351-4-3-10,1
6068,drilling,4.0,1/drilling/58005-4-0-51,1
5996,engine_idling,4.0,1/engine_idling/39854-5-1-3,1
7435,drilling,2.1366179999999986,1/drilling/167702-4-5-0,1
1916,engine_idling,4.0,1/engine_idling/152908-5-0-1,1
8719,jackhammer,4.0,1/jackhammer/98859-7-2-1,1
8258,air_conditioner,4.0,1/air_conditioner/165454-0-0-7,1
6591,street_music,4.0,1/street_music/173891-9-0-10,1
6870,street_music,4.0,1/street_music/36264-9-0-7,1
8251,air_conditioner,4.0,1/air_conditioner/165454-0-0-11,1
7771,jackhammer,4.0,1/jackhammer/68080-7-0-9,1
7141,engine_idling,4.0,1/engine_idling/113202-5-0-24,1
5240,engine_idling,4.0,1/engine_idling/62566-5-0-2,1
7394,drilling,4.0,1/drilling/161129-4-0-20,1
3684,air_conditioner,4.0,1/air_conditioner/146709-0-0-20,1
1174,street_music,4.0,1/street_music/164377-9-1-36,1
6596,gun_shot,2.549372,1/gun_shot/174284-6-0-0,1
2689,air_conditioner,4.0,1/air_conditioner/13230-0-0-3,1
2812,street_music,4.0,1/street_music/155227-9-0-27,1
2491,air_conditioner,4.0,1/air_conditioner/74507-0-0-5,1
146,air_conditioner,4.0,1/air_conditioner/134717-0-0-16,1
7174,engine_idling,4.0,1/engine_idling/113216-5-0-1,1
3660,drilling,4.0,1/drilling/144351-4-0-2,1
7165,engine_idling,2.5364699999999942,1/engine_idling/113203-5-2-0,1
3630,engine_idling,3.9999999999999982,1/engine_idling/144007-5-0-14,1
3085,car_horn,4.000000000000002,1/car_horn/199769-1-0-18,1
5277,drilling,4.0,1/drilling/71171-4-1-4,1
2493,air_conditioner,4.0,1/air_conditioner/74507-0-0-8,1
2802,air_conditioner,4.0,1/air_conditioner/153261-0-0-3,1
2972,street_music,4.0,1/street_music/182103-9-0-22,1
3623,drilling,4.0,1/drilling/14110-4-0-2,1
398,engine_idling,4.0,1/engine_idling/176787-5-0-1,1
1140,jackhammer,4.0,1/jackhammer/162134-7-17-4,1
625,car_horn,4.0,1/car_horn/24074-1-0-0,1
474,jackhammer,4.0,1/jackhammer/180937-7-1-12,1
7144,engine_idling,4.0,1/engine_idling/113202-5-0-27,1
8026,engine_idling,4.0,1/engine_idling/119449-5-0-1,1
240,air_conditioner,4.0,1/air_conditioner/151977-0-0-2,1
4150,jackhammer,4.0,1/jackhammer/22883-7-78-2,1
2159,air_conditioner,4.0,1/air_conditioner/189991-0-0-1,1
7660,street_music,4.0,1/street_music/34866-9-0-13,1
1735,drilling,4.0,1/drilling/104817-4-0-10,1
6290,drilling,4.000000000000001,1/drilling/104625-4-0-3,1
7190,siren,4.0,1/siren/117181-8-0-12,1
2477,air_conditioner,4.0,1/air_conditioner/74507-0-0-15,1
4272,drilling,4.0,1/drilling/29722-4-0-1,1
6081,engine_idling,4.0,1/engine_idling/62564-5-0-6,1
5499,engine_idling,3.9999999999999987,1/engine_idling/111386-5-0-6,1
126,street_music,4.0,1/street_music/124489-9-0-18,1
8119,street_music,4.0,1/street_music/149255-9-0-7,1
5400,street_music,4.0,1/street_music/83196-9-0-9,1
8260,air_conditioner,4.0,1/air_conditioner/165454-0-0-9,1
3989,engine_idling,4.0,1/engine_idling/176638-5-0-2,1
8072,drilling,4.0,1/drilling/137815-4-0-5,1
1556,air_conditioner,4.0,1/air_conditioner/73524-0-0-74,1
3365,drilling,4.0,1/drilling/63095-4-0-20,1
2455,street_music,4.0,1/street_music/74226-9-0-0,1
1862,air_conditioner,4.0,1/air_conditioner/146690-0-0-35,1
132,air_conditioner,2.04075,1/air_conditioner/127873-0-0-0,1
6921,drilling,4.0,1/drilling/50629-4-3-0,1
5245,engine_idling,4.0,1/engine_idling/62566-5-0-7,1
2202,gun_shot,2.6994329999999986,1/gun_shot/197320-6-6-0,1
1233,street_music,4.0,1/street_music/172519-9-0-53,1
3356,jackhammer,4.0,1/jackhammer/62837-7-1-79,1
1359,air_conditioner,4.0,1/air_conditioner/189982-0-0-4,1
1353,air_conditioner,4.0,1/air_conditioner/189982-0-0-30,1
4901,engine_idling,4.0,1/engine_idling/17578-5-0-33,1
792,street_music,4.0,1/street_music/73277-9-0-19,1
2801,air_conditioner,4.0,1/air_conditioner/153261-0-0-2,1
2505,drilling,4.0,1/drilling/76086-4-0-29,1
4661,siren,4.000000000000002,1/siren/111671-8-0-22,1
4804,siren,3.015111000000001,1/siren/159754-8-3-0,1
5667,drilling,4.0,1/drilling/14114-4-0-0,1
8372,engine_idling,3.9999999999999987,1/engine_idling/18592-5-0-1,1
3174,drilling,4.0,1/drilling/29721-4-0-9,1
8401,jackhammer,4.0,1/jackhammer/188823-7-2-3,1
3063,engine_idling,4.0,1/engine_idling/195451-5-0-4,1
3880,air_conditioner,4.0,1/air_conditioner/166942-0-0-7,1
869,street_music,4.0,1/street_music/99180-9-0-36,1
4527,air_conditioner,4.0,1/air_conditioner/100852-0-0-13,1
8480,engine_idling,4.0,1/engine_idling/39856-5-0-15,1
5904,drilling,4.0,1/drilling/24364-4-0-11,1
3481,street_music,4.0,1/street_music/94631-9-0-16,1
7726,air_conditioner,4.0,1/air_conditioner/54383-0-0-7,1
5426,engine_idling,4.0,1/engine_idling/89724-5-0-3,1
2144,air_conditioner,4.0,1/air_conditioner/189023-0-0-0,1
1705,drilling,4.0,1/drilling/99192-4-0-52,1
7155,engine_idling,4.0,1/engine_idling/113203-5-0-2,1
5013,drilling,4.0,1/drilling/180125-4-2-15,1
7555,drilling,4.0,1/drilling/180134-4-2-4,1
1255,jackhammer,4.0,1/jackhammer/178261-7-3-4,1
5055,jackhammer,4.0,1/jackhammer/187920-7-1-2,1
8456,engine_idling,4.0,1/engine_idling/22882-5-0-0,1
1746,engine_idling,4.0,1/engine_idling/106015-5-0-1,1
3042,engine_idling,4.0,1/engine_idling/19338-5-2-0,1
7605,drilling,3.9999999999999987,1/drilling/205610-4-0-0,1
3252,engine_idling,4.0,1/engine_idling/49769-5-0-0,1
8001,jackhammer,4.0,1/jackhammer/105029-7-3-0,1
1358,air_conditioner,4.0,1/air_conditioner/189982-0-0-39,1
709,drilling,4.0,1/drilling/55020-4-0-0,1
3676,drilling,4.0,1/drilling/144351-4-3-5,1
7858,drilling,4.0,1/drilling/76085-4-0-55,1
155,air_conditioner,4.0,1/air_conditioner/134717-0-0-25,1
676,drilling,4.0,1/drilling/46669-4-0-24,1
3673,drilling,4.0,1/drilling/144351-4-3-2,1
4794,gun_shot,2.0423150000000003,1/gun_shot/159701-6-1-0,1
3447,gun_shot,2.518222,1/gun_shot/78776-6-0-0,1
6169,engine_idling,4.0,1/engine_idling/78651-5-0-15,1
5938,jackhammer,4.0,1/jackhammer/30206-7-0-26,1
580,street_music,4.0,1/street_music/194732-9-0-163,1
1722,siren,4.0,1/siren/102871-8-0-13,1
4576,jackhammer,4.0,1/jackhammer/104998-7-14-6,1
8399,jackhammer,4.0,1/jackhammer/188823-7-2-1,1
4937,jackhammer,4.0,1/jackhammer/178260-7-3-2,1
4936,jackhammer,4.0,1/jackhammer/178260-7-3-12,1
5504,engine_idling,4.0,1/engine_idling/111386-5-1-11,1
5919,jackhammer,4.0,1/jackhammer/30206-7-0-0,1
7642,jackhammer,3.9999999999999987,1/jackhammer/33340-7-1-0,1
5074,street_music,4.0,1/street_music/194910-9-0-5,1
4717,street_music,4.0,1/street_music/128152-9-0-48,1
5503,engine_idling,4.0,1/engine_idling/111386-5-1-10,1
4103,jackhammer,2.136152999999993,1/jackhammer/22883-7-11-0,1
212,engine_idling,4.0,1/engine_idling/146186-5-0-13,1
4412,air_conditioner,4.0,1/air_conditioner/62461-0-0-2,1
3355,jackhammer,4.0,1/jackhammer/62837-7-1-73,1
915,engine_idling,4.0,1/engine_idling/102857-5-0-3,1
5054,jackhammer,4.0,1/jackhammer/187920-7-1-1,1
7362,siren,4.0,1/siren/157868-8-0-20,1
7376,siren,4.0,1/siren/157868-8-0-9,1
4625,street_music,4.0,1/street_music/105425-9-0-12,1
6060,drilling,4.0,1/drilling/58005-4-0-26,1
3881,air_conditioner,4.0,1/air_conditioner/166942-0-0-8,1
5670,drilling,4.0,1/drilling/14114-4-0-3,1
867,street_music,4.0,1/street_music/99180-9-0-0,1
262,siren,4.0,1/siren/157867-8-0-11,1
2201,gun_shot,2.837866,1/gun_shot/197320-6-5-0,1
7654,jackhammer,4.000000000000004,1/jackhammer/33340-7-6-0,1
3305,jackhammer,4.0,1/jackhammer/62837-7-0-27,1
1137,jackhammer,4.0,1/jackhammer/162134-7-17-1,1
4273,drilling,4.0,1/drilling/29722-4-0-2,1
6296,drilling,3.9999999999999862,1/drilling/104625-4-0-51,1
1340,jackhammer,3.295428000000008,1/jackhammer/188813-7-9-0,1
2023,street_music,4.0,1/street_music/168713-9-0-46,1
5774,drilling,4.0,1/drilling/167701-4-9-0,1
6706,air_conditioner,4.0,1/air_conditioner/189981-0-0-1,1
1258,car_horn,2.045146,1/car_horn/178402-1-0-0,1
6768,engine_idling,4.000000000000001,1/engine_idling/201988-5-0-2,1
6785,air_conditioner,4.0,1/air_conditioner/202516-0-0-3,1
5244,engine_idling,4.0,1/engine_idling/62566-5-0-6,1
1847,air_conditioner,4.0,1/air_conditioner/146690-0-0-100,1
3580,street_music,4.0,1/street_music/131428-9-1-19,1
2361,street_music,4.0,1/street_music/39970-9-0-46,1
7414,air_conditioner,4.0,1/air_conditioner/162103-0-0-4,1
896,engine_idling,4.0,1/engine_idling/102857-5-0-12,1
4842,street_music,4.0,1/street_music/164344-9-0-44,1
2525,drilling,4.0,1/drilling/77751-4-0-0,1
4108,jackhammer,2.432839999999985,1/jackhammer/22883-7-18-0,1
397,engine_idling,4.0,1/engine_idling/176787-5-0-0,1
6311,siren,4.0,1/siren/105289-8-1-1,1
4922,jackhammer,4.000000000000001,1/jackhammer/178260-7-1-3,1
6515,street_music,4.0,1/street_music/157940-9-0-4,1
7436,drilling,3.0419660000000017,1/drilling/167702-4-6-0,1
8010,jackhammer,4.0,1/jackhammer/105029-7-4-1,1
2496,drilling,4.0,1/drilling/76086-4-0-14,1
8690,drilling,4.0,1/drilling/81117-4-0-0,1
6372,engine_idling,4.000000000000001,1/engine_idling/123685-5-0-1,1
1149,jackhammer,4.0,1/jackhammer/162134-7-8-1,1
7781,siren,3.9999999999999982,1/siren/71177-8-1-0,1
619,street_music,4.0,1/street_music/21684-9-0-5,1
1418,street_music,4.0,1/street_music/203424-9-0-34,1
8073,drilling,4.0,1/drilling/137815-4-0-6,1
3510,drilling,2.750303,1/drilling/95562-4-1-0,1
8534,car_horn,4.0,1/car_horn/54187-1-0-4,1
7167,engine_idling,4.0,1/engine_idling/113203-5-3-1,1
3647,engine_idling,4.0,1/engine_idling/144007-5-1-1,1
213,engine_idling,4.0,1/engine_idling/146186-5-0-2,1
3838,siren,4.0,1/siren/159753-8-0-2,1
273,siren,4.0,1/siren/157867-8-0-21,1
1840,engine_idling,3.9999999999999987,1/engine_idling/143970-5-0-2,1
909,engine_idling,4.0,1/engine_idling/102857-5-0-24,1
3280,air_conditioner,4.0,1/air_conditioner/58806-0-0-0,1
5864,air_conditioner,4.0,1/air_conditioner/204240-0-0-13,1
5442,jackhammer,3.9999999999999862,1/jackhammer/90013-7-1-5,1
6914,drilling,4.0,1/drilling/50629-4-1-13,1
1683,drilling,4.0,1/drilling/99192-4-0-0,1
2153,air_conditioner,4.0,1/air_conditioner/189023-0-0-5,1
1360,air_conditioner,4.0,1/air_conditioner/189982-0-0-42,1
1788,engine_idling,4.0,1/engine_idling/113201-5-0-7,1
1890,air_conditioner,4.0,1/air_conditioner/147926-0-0-36,1
4409,street_music,4.0,1/street_music/61790-9-1-20,1
3087,car_horn,4.000000000000001,1/car_horn/199769-1-0-3,1
1744,drilling,4.0,1/drilling/104817-4-0-9,1
4315,street_music,4.0,1/street_music/39968-9-0-227,1
5463,engine_idling,4.0,1/engine_idling/106486-5-0-0,1
3565,engine_idling,4.0,1/engine_idling/128160-5-0-7,1
3379,drilling,4.0,1/drilling/63095-4-1-33,1
7195,siren,4.0,1/siren/117181-8-0-6,1
7980,jackhammer,4.0,1/jackhammer/105029-7-1-6,1
6286,drilling,3.9999999999999982,1/drilling/104625-4-0-15,1
4886,engine_idling,4.0,1/engine_idling/17578-5-0-18,1
2231,engine_idling,4.0,1/engine_idling/201652-5-4-9,1
5772,drilling,4.0,1/drilling/167701-4-6-4,1
1469,car_horn,4.0,1/car_horn/28808-1-0-5,1
2204,gun_shot,2.399495999999999,1/gun_shot/197320-6-8-0,1
4894,engine_idling,4.0,1/engine_idling/17578-5-0-27,1
6456,air_conditioner,4.0,1/air_conditioner/146845-0-0-27,1
2510,drilling,4.0,1/drilling/76086-4-0-43,1
7125,engine_idling,4.0,1/engine_idling/113202-5-0-1,1
3186,air_conditioner,4.0,1/air_conditioner/30204-0-0-7,1
8490,engine_idling,4.0,1/engine_idling/39856-5-0-24,1
1115,jackhammer,4.0,1/jackhammer/162134-7-11-7,1
7456,street_music,4.0,1/street_music/16860-9-0-28,1
1537,air_conditioner,4.0,1/air_conditioner/73524-0-0-105,1
6874,engine_idling,4.0,1/engine_idling/39857-5-0-0,1
6858,car_horn,3.745933,1/car_horn/34241-1-2-0,1
6391,drilling,4.0,1/drilling/127443-4-0-8,1
5910,drilling,4.0,1/drilling/24364-4-0-6,1
32,engine_idling,4.0,1/engine_idling/103258-5-0-1,1
1231,street_music,4.0,1/street_music/172519-9-0-13,1
3743,engine_idling,4.0,1/engine_idling/154758-5-0-18,1
3722,drilling,4.0,1/drilling/151005-4-0-3,1
7540,drilling,2.4051560000000003,1/drilling/180132-4-2-0,1
7958,engine_idling,4.0,1/engine_idling/103249-5-0-5,1
7558,drilling,4.0,1/drilling/180134-4-2-9,1
4921,jackhammer,4.0,1/jackhammer/178260-7-1-2,1
3051,engine_idling,4.0,1/engine_idling/195451-5-0-12,1
6545,street_music,4.0,1/street_music/165192-9-0-146,1
2941,engine_idling,4.0,1/engine_idling/17853-5-0-15,1
7539,drilling,3.5972779999999998,1/drilling/180132-4-1-0,1
7332,street_music,4.0,1/street_music/155217-9-1-24,1
1538,air_conditioner,4.0,1/air_conditioner/73524-0-0-113,1
7087,street_music,4.0,1/street_music/89443-9-0-16,1
4568,jackhammer,4.0,1/jackhammer/104998-7-10-15,1
1369,air_conditioner,4.0,1/air_conditioner/189985-0-0-3,1
7544,drilling,3.9999999999999982,1/drilling/180134-4-1-8,1
3879,air_conditioner,4.0,1/air_conditioner/166942-0-0-6,1
7388,drilling,4.000000000000002,1/drilling/161129-4-0-12,1
6458,air_conditioner,4.0,1/air_conditioner/146845-0-0-30,1
5946,jackhammer,4.0,1/jackhammer/30206-7-0-33,1
2236,engine_idling,4.0,1/engine_idling/201652-5-5-4,1
8123,street_music,4.0,1/street_music/149929-9-1-0,1
2148,air_conditioner,4.0,1/air_conditioner/189023-0-0-12,1
81,engine_idling,4.0,1/engine_idling/113205-5-1-2,1
899,engine_idling,4.0,1/engine_idling/102857-5-0-15,1
7662,street_music,4.0,1/street_music/34866-9-0-5,1
6865,street_music,4.0,1/street_music/36264-9-0-0,1
7416,air_conditioner,4.0,1/air_conditioner/162103-0-0-6,1
6149,siren,4.0,1/siren/74726-8-1-1,1
6314,siren,4.0,1/siren/105289-8-1-4,1
473,jackhammer,4.0,1/jackhammer/180937-7-1-11,1
6547,street_music,4.0,1/street_music/165192-9-0-5,1
7008,street_music,4.0,1/street_music/71866-9-0-3,1
364,jackhammer,4.0,1/jackhammer/174276-7-3-0,1
5027,drilling,4.0,1/drilling/180128-4-14-0,1
1250,jackhammer,3.9999999999999982,1/jackhammer/178261-7-2-0,1
3180,air_conditioner,3.9999999999999987,1/air_conditioner/30204-0-0-13,1
1355,air_conditioner,4.0,1/air_conditioner/189982-0-0-35,1
7620,jackhammer,2.067584,1/jackhammer/24728-7-0-0,1
36,engine_idling,4.0,1/engine_idling/103258-5-0-13,1
2939,engine_idling,4.0,1/engine_idling/17853-5-0-13,1
1332,jackhammer,2.649265,1/jackhammer/188813-7-13-0,1
4923,jackhammer,4.000000000000001,1/jackhammer/178260-7-1-4,1
6558,drilling,4.0,1/drilling/165644-4-0-1,1
